,id,age,ym,hc,kl,CP,kl_numeric,cd1,cd2,exp,trial,response,trialType,sectionTrial,expected,correct,suf,resp,response_trunc
517,SBDM11_231128,36.63333333,3;0,9,4,False,4,0,0,SL,s5,14,s,5,4,False,True,99,0
518,SBGC04_231128,40.76666667,3;4,13,4,False,4,0,1,SL,s5,2,s,5,4,False,True,2,2
519,SBSD13_231129,51.96666667,4;3,6,CP,True,,0,1,SL,s5,6,s,5,4,False,,6,6
520,FLL01_231204,50.6,4;2,20,CP,True,,1,1,SL,s5,2,s,5,4,False,,2,2
521,CCSZ05_240116,50.63333333,4;2,18,CP,True,,1,0,SL,s5,2,s,5,4,False,,2,2
522,CCHH15_240117,35.63333333,2;11,2,2,False,2,1,1,SL,s5,2,s,5,4,False,False,2,2
523,CCL02_240117,32.8,2;8,4,3,False,3,0,1,SL,s5,2,s,5,4,False,False,2,2
524,CCAH14_240117,62.53333333,5;2,30,CP,True,,1,0,SL,s5,4,s,5,4,True,,4,4
525,CCAA11_240117,49.83333333,4;1,19,CP,True,,0,0,SL,s5,4,s,5,4,True,,4,4
526,CCIR04_240117,39.33333333,3;3,15,CP,True,,1,1,SL,s5,2,s,5,4,False,,2,2
527,CHJ01_240129,63.53333333,5;3,89,CP,True,,0,1,SL,s5,2,s,5,4,False,,2,2
528,CHRT03_240129,62.16666667,5;2,14,CP,True,,1,0,SL,s5,99,s,5,4,False,,99,0
529,LHLF8_240325,37.13333333,3;1,,0,False,0,0,1,SH,s5,10,s,5,4,False,False,99,0
530,LHS13_240325,47.26666667,3;11,,2,False,2,1,0,SH,s5,2,s,5,4,False,False,2,2
531,LHM09_240325,35.36666667,2;11,,3,False,3,0,1,SH,s5,6,s,5,4,False,False,6,6
532,LHW15_240325,39.0,3;3,,4,False,4,1,0,SH,s5,2,s,5,4,False,True,2,2
533,TEL04_240327,37.96666667,3;1,,1,False,1,0,1,SH,s5,5,s,5,4,False,False,5,5
534,TEMM02_240327,49.6,4;1,15,CP,True,,1,0,SH,s5,4,s,5,4,True,,4,4
535,TEKJ05_240327,61.46666667,5;1,26,CP,True,,1,0,SH,s5,4,s,5,4,True,,4,4
536,LHBT03_240328,47.43333333,3;11,4,3,False,3,1,1,SH,s5,2,s,5,4,False,False,2,2
537,LHHMM07_240328,51.5,4;3,9,CP,True,,1,0,SH,s5,4,s,5,4,True,,4,4
538,LHB17_240328,47.8,3;11,39,CP,True,,1,1,SH,s5,4,s,5,4,True,,4,4
539,BFBM19_240402,52.8,4;4,8,2,False,2,1,0,SH,s5,2,s,5,4,False,False,2,2
540,ACURF08_240405,47.23333333,3;11,2,1,False,1,1,1,SH,s5,2,s,5,4,False,False,2,2
541,ACUHG14_240405,55.63333333,4;7,5,2,False,2,0,1,SH,s5,4,s,5,4,True,False,4,4
542,ACUT19_240405,38.46666667,3;2,12,4,False,4,1,0,SH,s5,5,s,5,4,False,True,5,5
543,ACUM37_240405,47.43333333,3;11,11,CP,True,,0,1,SH,s5,4,s,5,4,True,,4,4
544,ACUJV12_240405,56.16666667,4;8,12,CP,True,,0,1,SH,s5,4,s,5,4,True,,4,4
545,PDR18_240408,36.26666667,3;0,4,0,False,0,0,1,SH,s5,99,s,5,4,False,False,99,0
546,PDCT09_240408,35.7,2;11,3,1,False,1,0,1,SH,s5,4,s,5,4,True,False,4,4
547,PDNM28_240408,34.96666667,2;10,8,1,False,1,0,1,SH,s5,3,s,5,4,False,False,3,3
548,PDIL11_240408,37.76666667,3;1,,2,False,2,0,1,SH,s5,4,s,5,4,True,False,4,4
549,PDJ15_240408,47.6,3;11,,CP,True,,0,1,SH,s5,4,s,5,4,True,,4,4
550,PDOW08_240408,46.33333333,3;10,20,CP,True,,0,1,SH,s5,2,s,5,4,False,,2,2
551,ACOLL11_240409,43.16666667,3;7,4,2,False,2,1,1,SH,s5,5,s,5,4,False,False,5,5
552,ACOJ10_240409,40.13333333,3;4,,3,False,3,0,1,SH,s5,10,s,5,4,False,False,99,0
553,ACOOC14_240409,47.26666667,3;11,9,3,False,3,0,1,SH,s5,2,s,5,4,False,False,2,2
554,ACOCH17_240409,47.26666667,3;11,12,3,False,3,0,1,SH,s5,7,s,5,4,False,False,99,0
555,ACOBC08_240409,42.26666667,3;6,12,CP,True,,0,1,SH,s5,2,s,5,4,False,,2,2
556,BFCS12_240410,44.76666667,3;8,16,3,False,3,1,1,SH,s5,2,s,5,4,False,False,2,2
557,BFWT33_240410,51.8,4;3,10,CP,True,,1,0,SH,s5,2,s,5,4,False,,2,2
558,GDTT10_240411,41.23333333,3;5,,1,False,1,1,0,SH,s5,2,s,5,4,False,False,2,2
559,GDPW02_240411,34.73333333,2;10,,2,False,2,1,1,SH,s5,2,s,5,4,False,False,2,2
560,GDRP07_240411,46.3,3;10,9,3,False,3,1,1,SH,s5,2,s,5,4,False,False,2,2
561,GDSB08_240411,40.1,3;4,14,3,False,3,1,0,SH,s5,99,s,5,4,False,False,99,0
562,GDFK12_240411,52.86666667,4;4,7,3,False,3,1,0,SH,s5,99,s,5,4,False,False,99,0
563,GDMS11_240411,38.16666667,3;2,4,3,False,3,1,1,SH,s5,4,s,5,4,True,False,4,4
564,GDHW03_240411,54.16666667,4;6,10,4,False,4,1,1,SH,s5,5,s,5,4,False,True,5,5
565,GDL05_240411,43.23333333,3;7,12,CP,True,,0,1,SH,s5,4,s,5,4,True,,4,4
566,ACOM13_240412,54.33333333,4;6,12,3,False,3,1,1,SH,s5,2,s,5,4,False,False,2,2
567,ACOCG07_240412,49.36666667,4;1,14,CP,True,,1,0,SH,s5,4,s,5,4,True,,4,4
568,BBL02_240722,36.76666667,3;0,10,3,False,3,1,0,SL,s5,2,s,5,4,False,False,2,2
569,BBKH09_240722,31.5,2;7,,4,False,4,1,0,SL,s5,2,s,5,4,False,True,2,2
570,BBOI05_240722,53.5,4;5,9,CP,True,,0,1,SL,s5,20,s,5,4,False,,99,0
571,MOC2MB15_240729,58.03333333,4;10,,CP,True,,0,0,SL,s5,4,s,5,4,True,,4,4
572,KAAA04_240826,57.63333333,4;9,,CP,True,,0,1,SL,s5,4,s,5,4,True,,4,4
573,KAJC03_240826,48.46666667,4;0,,0,False,0,1,0,SL,s5,20,s,5,4,False,False,99,0
574,PVBB01_241021,47.8,3;11,9,2,False,2,1,0,SH,s5,2,s,5,4,False,False,2,2
575,ISEJ5_230320,31.33333333,2;7,9,2,False,2,0,0,SH,s6,2,s,6,3,False,False,2,2
576,PDBR7_230321,46.53333333,3;10,13,2,False,2,1,1,SH,s6,3,s,6,3,True,False,3,3
577,PDSN3_230321,36.4,3;0,5,3,False,3,0,0,SH,s6,3,s,6,3,True,True,3,3
578,PDFB8_230321,45.93333333,3;9,29,CP,True,,0,0,SH,s6,3,s,6,3,True,,3,3
579,PDKB12_230321,56.56666667,4;8,12,CP,True,,0,1,SH,s6,3,s,6,3,True,,3,3
580,PDBN17_230321,52.8,4;4,28,CP,True,,1,0,SH,s6,3,s,6,3,True,,3,3
581,PDAB2_230323,36.03333333,3;0,4,2,False,2,0,0,SH,s6,1,s,6,3,False,False,1,1
582,PDC9_230323,42.46666667,3;6,10,4,False,4,0,0,SH,s6,6,s,6,3,False,True,6,6
583,PDLO10_230323,50.63333333,4;2,11,CP,True,,0,1,SH,s6,3,s,6,3,True,,3,3
584,PDA15_230323,55.33333333,4;7,12,CP,True,,1,0,SH,s6,2,s,6,3,False,,2,2
585,ACUOS1_230324,39.16666667,3;3,4,2,False,2,0,0,SH,s6,5,s,6,3,False,False,5,5
586,ACUJ13_230324,43.8,3;7,13,3,False,3,1,1,SH,s6,2,s,6,3,False,True,2,2
587,ACUEJ5_230324,45.26666667,3;9,3,4,False,4,0,0,SH,s6,3,s,6,3,True,True,3,3
588,ACUEW15_230324,46.36666667,3;10,17,CP,True,,1,0,SH,s6,2,s,6,3,False,,2,2
589,ACUOY10_230324,53.8,4;5,49,CP,True,,0,1,SH,s6,3,s,6,3,True,,3,3
590,ACOCW3_230328,57.16666667,4;9,10,CP,True,,0,0,UM,s6,3,s,6,3,True,,3,3
591,ACOED15_230328,59.13333333,4;11,59,CP,True,,1,1,UM,s6,2,s,6,3,False,,2,2
592,FCRK14_230330,49.4,4;1,10,3,False,3,0,0,UM,s6,6,s,6,3,False,True,6,6
593,GDNW2_230331,36.73333333,3;0,,2,False,2,1,1,UM,s6,4,s,6,3,False,False,4,4
594,UCVL4_230530,65.7,5;5,25,CP,True,,1,1,SH,s6,6,s,6,3,False,,6,6
595,FLML01_230713,48.23,4;0,10,2,False,2,0,0,LZ,s6,3,s,6,3,True,False,3,3
596,FLMM02_230713,42.26,3;6,13,3,False,3,0,0,LZ,s6,3,s,6,3,True,True,3,3
597,FLE03_230713,67.33,5;7,100,CP,True,,0,0,LZ,s6,3,s,6,3,True,,3,3
598,FLD01_230720,31.3,2;7,9,2,False,2,0,0,LZ,s6,2,s,6,3,False,False,2,2
599,FLEB01_230722,69.06,5;9,26,CP,True,,1,1,LZ,s6,2,s,6,3,False,,2,2
600,FLHM02_230722,83.2,6;11,40,CP,True,,0,0,LZ,s6,3,s,6,3,True,,3,3
601,FLEK03_230722,60.1,5;0,29,CP,True,,1,1,LZ,s6,2,s,6,3,False,,2,2
602,ADR08_230724,44.8,3;8,12,3,False,3,0,1,LZ,s6,2,s,6,3,False,True,2,2
603,ADL06_230724,45.03333333,3;9,12,3,False,3,1,0,LZ,s6,2,s,6,3,False,True,2,2
604,ADM05_230724,49.43333333,4;1,12,CP,True,,0,0,LZ,s6,3,s,6,3,True,,3,3
605,ADE02_230724,69.43333333,5;9,18,CP,True,,0,0,LZ,s6,3,s,6,3,True,,3,3
606,ADA03_230724,64.5,5;4,21,CP,True,,1,1,LZ,s6,2,s,6,3,False,,2,2
607,FLBR01_230803,63.86,5;3,43,CP,True,,0,0,LZ,s6,3,s,6,3,True,,3,3
608,FLGK02_230803,66.66,5;6,29,CP,True,,1,1,LZ,s6,3,s,6,3,True,,3,3
609,FLB01_230831,43.83333333,3;7,6,3,False,3,0,0,SL,s6,3,s,6,3,True,True,3,3
610,FLZK01_230902,24.16666667,2;0,1,2,False,2,1,1,LZ,s6,7,s,6,3,False,False,99,0
611,FLMC02_230902,52.13333333,4;4,14,4,False,4,0,0,LZ,s6,3,s,6,3,True,True,3,3
612,FLR03_230902,83.76666667,6;11,100,CP,True,,1,1,LZ,s6,3,s,6,3,True,,3,3
613,FLE04_230902,56.73333333,4;8,29,CP,True,,0,0,LZ,s6,3,s,6,3,True,,3,3
615,FLE03_231003,37.96666667,3;1,11,6,True,,1,0,SL,s6,3,s,6,3,True,,3,3
616,FLA04_231003,40.5,3;4,12,CP,True,,0,1,SL,s6,3,s,6,3,True,,3,3
617,FLJ05_231003,65.7,5;5,100,CP,True,,1,1,SL,s6,3,s,6,3,True,,3,3
618,FLV07_231003,67.36666667,5;7,20,CP,True,,1,1,SL,s6,3,s,6,3,True,,3,3
619,FLH04_231005,46.06666667,3;10,7,2,False,2,0,1,SL,s6,3,s,6,3,True,False,3,3
620,FLG01_231005,65.56666667,5;5,20,CP,True,,1,1,SL,s6,3,s,6,3,True,,3,3
621,FLJ02_231005,70.16666667,5;10,30,CP,True,,0,0,SL,s6,3,s,6,3,True,,3,3
622,FLCP01_231011,44.06666667,3;8,8,2,False,2,0,0,SL,s6,12,s,6,3,False,False,99,0
623,FLAD01_231018,65.03333333,5;5,100,CP,True,,1,1,SL,s6,3,s,6,3,True,,3,3
624,FLF01_231023,63.06666667,5;3,12,6,True,,0,1,SL,s6,3,s,6,3,True,,3,3
625,FLE01_231024,74.46666667,6;2,100,CP,True,,1,0,SL,s6,3,s,6,3,True,,3,3
626,FLK01_231108,33.4,2;9,6,2,False,2,0,0,SL,s6,2,s,6,3,False,False,2,2
627,FLM04_231108,58.36666667,4;10,10,CP,True,,1,0,SL,s6,24,s,6,3,False,,99,0
628,FLL01_231120,53.43333333,4;5,39,CP,True,,0,0,SL,s6,3,s,6,3,True,,3,3
629,FlL02_231120,71.43,5;11,15,CP,True,,0,0,SL,s6,3,s,6,3,True,,3,3
630,SBCP06_231127,37.6,3;1,13,3,False,3,1,1,SL,s6,6,s,6,3,False,True,6,6
631,SBR08_231128,38.8,3;2,5,1,False,1,1,0,SL,s6,2,s,6,3,False,False,2,2
632,SBDM11_231128,36.63333333,3;0,9,4,False,4,0,0,SL,s6,3,s,6,3,True,True,3,3
633,SBGC04_231128,40.76666667,3;4,13,4,False,4,0,1,SL,s6,3,s,6,3,True,True,3,3
634,SBSD13_231129,51.96666667,4;3,6,CP,True,,0,1,SL,s6,5,s,6,3,False,,5,5
635,FLL01_231204,50.6,4;2,20,CP,True,,1,1,SL,s6,2,s,6,3,False,,2,2
636,CCSZ05_240116,50.63333333,4;2,18,CP,True,,1,0,SL,s6,2,s,6,3,False,,2,2
637,CCHH15_240117,35.63333333,2;11,2,2,False,2,1,1,SL,s6,1,s,6,3,False,False,1,1
638,CCL02_240117,32.8,2;8,4,3,False,3,0,1,SL,s6,12,s,6,3,False,True,99,0
639,CCAH14_240117,62.53333333,5;2,30,CP,True,,1,0,SL,s6,3,s,6,3,True,,3,3
640,CCAA11_240117,49.83333333,4;1,19,CP,True,,0,0,SL,s6,3,s,6,3,True,,3,3
641,CCIR04_240117,39.33333333,3;3,15,CP,True,,1,1,SL,s6,2,s,6,3,False,,2,2
642,CHJ01_240129,63.53333333,5;3,89,CP,True,,0,1,SL,s6,2,s,6,3,False,,2,2
643,CHRT03_240129,62.16666667,5;2,14,CP,True,,1,0,SL,s6,99,s,6,3,False,,99,0
644,LHLF8_240325,37.13333333,3;1,,0,False,0,0,1,SH,s6,8,s,6,3,False,False,99,0
645,LHS13_240325,47.26666667,3;11,,2,False,2,1,0,SH,s6,4,s,6,3,False,False,4,4
646,LHM09_240325,35.36666667,2;11,,3,False,3,0,1,SH,s6,5,s,6,3,False,True,5,5
647,LHW15_240325,39.0,3;3,,4,False,4,1,0,SH,s6,3,s,6,3,True,True,3,3
648,TEL04_240327,37.96666667,3;1,,1,False,1,0,1,SH,s6,6,s,6,3,False,False,6,6
649,TEMM02_240327,49.6,4;1,15,CP,True,,1,0,SH,s6,3,s,6,3,True,,3,3
650,TEKJ05_240327,61.46666667,5;1,26,CP,True,,1,0,SH,s6,3,s,6,3,True,,3,3
651,LHBT03_240328,47.43333333,3;11,4,3,False,3,1,1,SH,s6,1,s,6,3,False,True,1,1
652,LHHMM07_240328,51.5,4;3,9,CP,True,,1,0,SH,s6,2,s,6,3,False,,2,2
653,LHB17_240328,47.8,3;11,39,CP,True,,1,1,SH,s6,3,s,6,3,True,,3,3
654,BFBM19_240402,52.8,4;4,8,2,False,2,1,0,SH,s6,99,s,6,3,False,False,99,0
655,ACURF08_240405,47.23333333,3;11,2,1,False,1,1,1,SH,s6,3,s,6,3,True,False,3,3
656,ACUHG14_240405,55.63333333,4;7,5,2,False,2,0,1,SH,s6,3,s,6,3,True,False,3,3
657,ACUT19_240405,38.46666667,3;2,12,4,False,4,1,0,SH,s6,13,s,6,3,False,True,99,0
658,ACUM37_240405,47.43333333,3;11,11,CP,True,,0,1,SH,s6,3,s,6,3,True,,3,3
659,ACUJV12_240405,56.16666667,4;8,12,CP,True,,0,1,SH,s6,3,s,6,3,True,,3,3
660,PDR18_240408,36.26666667,3;0,4,0,False,0,0,1,SH,s6,99,s,6,3,False,False,99,0
661,PDCT09_240408,35.7,2;11,3,1,False,1,0,1,SH,s6,4,s,6,3,False,False,4,4
662,PDNM28_240408,34.96666667,2;10,8,1,False,1,0,1,SH,s6,3,s,6,3,True,False,3,3
663,PDIL11_240408,37.76666667,3;1,,2,False,2,0,1,SH,s6,2,s,6,3,False,False,2,2
664,PDJ15_240408,47.6,3;11,,CP,True,,0,1,SH,s6,4,s,6,3,False,,4,4
665,PDOW08_240408,46.33333333,3;10,20,CP,True,,0,1,SH,s6,2,s,6,3,False,,2,2
666,ACOLL11_240409,43.16666667,3;7,4,2,False,2,1,1,SH,s6,3,s,6,3,True,False,3,3
667,ACOJ10_240409,40.13333333,3;4,,3,False,3,0,1,SH,s6,99,s,6,3,False,True,99,0
668,ACOOC14_240409,47.26666667,3;11,9,3,False,3,0,1,SH,s6,4,s,6,3,False,True,4,4
669,ACOCH17_240409,47.26666667,3;11,12,3,False,3,0,1,SH,s6,4,s,6,3,False,True,4,4
670,ACOBC08_240409,42.26666667,3;6,12,CP,True,,0,1,SH,s6,2,s,6,3,False,,2,2
671,BFCS12_240410,44.76666667,3;8,16,3,False,3,1,1,SH,s6,3,s,6,3,True,True,3,3
672,BFWT33_240410,51.8,4;3,10,CP,True,,1,0,SH,s6,2,s,6,3,False,,2,2
673,GDTT10_240411,41.23333333,3;5,,1,False,1,1,0,SH,s6,3,s,6,3,True,False,3,3
674,GDPW02_240411,34.73333333,2;10,,2,False,2,1,1,SH,s6,3,s,6,3,True,False,3,3
675,GDRP07_240411,46.3,3;10,9,3,False,3,1,1,SH,s6,1,s,6,3,False,True,1,1
676,GDSB08_240411,40.1,3;4,14,3,False,3,1,0,SH,s6,5,s,6,3,False,True,5,5
677,GDFK12_240411,52.86666667,4;4,7,3,False,3,1,0,SH,s6,99,s,6,3,False,True,99,0
678,GDMS11_240411,38.16666667,3;2,4,3,False,3,1,1,SH,s6,4,s,6,3,False,True,4,4
679,GDHW03_240411,54.16666667,4;6,10,4,False,4,1,1,SH,s6,3,s,6,3,True,True,3,3
680,GDL05_240411,43.23333333,3;7,12,CP,True,,0,1,SH,s6,6,s,6,3,False,,6,6
681,ACOM13_240412,54.33333333,4;6,12,3,False,3,1,1,SH,s6,2,s,6,3,False,True,2,2
682,ACOCG07_240412,49.36666667,4;1,14,CP,True,,1,0,SH,s6,4,s,6,3,False,,4,4
683,BBL02_240722,36.76666667,3;0,10,3,False,3,1,0,SL,s6,2,s,6,3,False,True,2,2
684,BBKH09_240722,31.5,2;7,,4,False,4,1,0,SL,s6,2,s,6,3,False,True,2,2
685,BBOI05_240722,53.5,4;5,9,CP,True,,0,1,SL,s6,12,s,6,3,False,,99,0
686,MOC2MB15_240729,58.03333333,4;10,,CP,True,,0,0,SL,s6,3,s,6,3,True,,3,3
687,KAAA04_240826,57.63333333,4;9,,CP,True,,0,1,SL,s6,3,s,6,3,True,,3,3
688,KAJC03_240826,48.46666667,4;0,,0,False,0,1,0,SL,s6,20,s,6,3,False,False,99,0
689,PVBB01_241021,47.8,3;11,9,2,False,2,1,0,SH,s6,2,s,6,3,False,False,2,2
690,ISEJ5_230320,31.33333333,2;7,9,2,False,2,0,0,SH,s7,2,s,7,2,True,True,2,2
691,PDBR7_230321,46.53333333,3;10,13,2,False,2,1,1,SH,s7,3,s,7,2,False,True,3,3
692,PDSN3_230321,36.4,3;0,5,3,False,3,0,0,SH,s7,99,s,7,2,False,True,99,0
693,PDFB8_230321,45.93333333,3;9,29,CP,True,,0,0,SH,s7,2,s,7,2,True,,2,2
694,PDKB12_230321,56.56666667,4;8,12,CP,True,,0,1,SH,s7,4,s,7,2,False,,4,4
695,PDBN17_230321,52.8,4;4,28,CP,True,,1,0,SH,s7,2,s,7,2,True,,2,2
696,PDAB2_230323,36.03333333,3;0,4,2,False,2,0,0,SH,s7,1,s,7,2,False,True,1,1
697,PDC9_230323,42.46666667,3;6,10,4,False,4,0,0,SH,s7,9,s,7,2,False,True,99,0
698,PDLO10_230323,50.63333333,4;2,11,CP,True,,0,1,SH,s7,2,s,7,2,True,,2,2
699,PDA15_230323,55.33333333,4;7,12,CP,True,,1,0,SH,s7,2,s,7,2,True,,2,2
700,ACUOS1_230324,39.16666667,3;3,4,2,False,2,0,0,SH,s7,99,s,7,2,False,True,99,0
701,ACUJ13_230324,43.8,3;7,13,3,False,3,1,1,SH,s7,3,s,7,2,False,True,3,3
702,ACUEJ5_230324,45.26666667,3;9,3,4,False,4,0,0,SH,s7,3,s,7,2,False,True,3,3
703,ACUEW15_230324,46.36666667,3;10,17,CP,True,,1,0,SH,s7,2,s,7,2,True,,2,2
704,ACUOY10_230324,53.8,4;5,49,CP,True,,0,1,SH,s7,2,s,7,2,True,,2,2
705,ACOCW3_230328,57.16666667,4;9,10,CP,True,,0,0,UM,s7,2,s,7,2,True,,2,2
706,ACOED15_230328,59.13333333,4;11,59,CP,True,,1,1,UM,s7,1,s,7,2,False,,1,1
707,FCRK14_230330,49.4,4;1,10,3,False,3,0,0,UM,s7,2,s,7,2,True,True,2,2
708,GDNW2_230331,36.73333333,3;0,,2,False,2,1,1,UM,s7,2,s,7,2,True,True,2,2
709,UCVL4_230530,65.7,5;5,25,CP,True,,1,1,SH,s7,2,s,7,2,True,,2,2
710,FLML01_230713,48.23,4;0,10,2,False,2,0,0,LZ,s7,2,s,7,2,True,True,2,2
711,FLMM02_230713,42.26,3;6,13,3,False,3,0,0,LZ,s7,2,s,7,2,True,True,2,2
712,FLE03_230713,67.33,5;7,100,CP,True,,0,0,LZ,s7,2,s,7,2,True,,2,2
713,FLD01_230720,31.3,2;7,9,2,False,2,0,0,LZ,s7,2,s,7,2,True,True,2,2
714,FLEB01_230722,69.06,5;9,26,CP,True,,1,1,LZ,s7,2,s,7,2,True,,2,2
715,FLHM02_230722,83.2,6;11,40,CP,True,,0,0,LZ,s7,2,s,7,2,True,,2,2
716,FLEK03_230722,60.1,5;0,29,CP,True,,1,1,LZ,s7,1,s,7,2,False,,1,1
717,ADR08_230724,44.8,3;8,12,3,False,3,0,1,LZ,s7,2,s,7,2,True,True,2,2
718,ADL06_230724,45.03333333,3;9,12,3,False,3,1,0,LZ,s7,1,s,7,2,False,True,1,1
719,ADM05_230724,49.43333333,4;1,12,CP,True,,0,0,LZ,s7,2,s,7,2,True,,2,2
720,ADE02_230724,69.43333333,5;9,18,CP,True,,0,0,LZ,s7,2,s,7,2,True,,2,2
721,ADA03_230724,64.5,5;4,21,CP,True,,1,1,LZ,s7,2,s,7,2,True,,2,2
722,FLBR01_230803,63.86,5;3,43,CP,True,,0,0,LZ,s7,2,s,7,2,True,,2,2
723,FLGK02_230803,66.66,5;6,29,CP,True,,1,1,LZ,s7,2,s,7,2,True,,2,2
724,FLB01_230831,43.83333333,3;7,6,3,False,3,0,0,SL,s7,2,s,7,2,True,True,2,2
725,FLZK01_230902,24.16666667,2;0,1,2,False,2,1,1,LZ,s7,3,s,7,2,False,True,3,3
726,FLMC02_230902,52.13333333,4;4,14,4,False,4,0,0,LZ,s7,2,s,7,2,True,True,2,2
727,FLR03_230902,83.76666667,6;11,100,CP,True,,1,1,LZ,s7,2,s,7,2,True,,2,2
728,FLE04_230902,56.73333333,4;8,29,CP,True,,0,0,LZ,s7,2,s,7,2,True,,2,2
729,FLA06_231003,56.46666667,4;8,7,3,False,3,1,0,SL,s7,1,s,7,2,False,True,1,1
730,FLE03_231003,37.96666667,3;1,11,6,True,,1,0,SL,s7,5,s,7,2,False,,5,5
731,FLA04_231003,40.5,3;4,12,CP,True,,0,1,SL,s7,8,s,7,2,False,,99,0
732,FLJ05_231003,65.7,5;5,100,CP,True,,1,1,SL,s7,2,s,7,2,True,,2,2
733,FLV07_231003,67.36666667,5;7,20,CP,True,,1,1,SL,s7,2,s,7,2,True,,2,2
734,FLH04_231005,46.06666667,3;10,7,2,False,2,0,1,SL,s7,2,s,7,2,True,True,2,2
735,FLG01_231005,65.56666667,5;5,20,CP,True,,1,1,SL,s7,2,s,7,2,True,,2,2
736,FLJ02_231005,70.16666667,5;10,30,CP,True,,0,0,SL,s7,2,s,7,2,True,,2,2
737,FLCP01_231011,44.06666667,3;8,8,2,False,2,0,0,SL,s7,2,s,7,2,True,True,2,2
738,FLAD01_231018,65.03333333,5;5,100,CP,True,,1,1,SL,s7,2,s,7,2,True,,2,2
739,FLF01_231023,63.06666667,5;3,12,6,True,,0,1,SL,s7,2,s,7,2,True,,2,2
740,FLE01_231024,74.46666667,6;2,100,CP,True,,1,0,SL,s7,2,s,7,2,True,,2,2
741,FLK01_231108,33.4,2;9,6,2,False,2,0,0,SL,s7,1,s,7,2,False,True,1,1
742,FLM04_231108,58.36666667,4;10,10,CP,True,,1,0,SL,s7,15,s,7,2,False,,99,0
743,FLL01_231120,53.43333333,4;5,39,CP,True,,0,0,SL,s7,2,s,7,2,True,,2,2
744,FlL02_231120,71.43,5;11,15,CP,True,,0,0,SL,s7,2,s,7,2,True,,2,2
745,SBCP06_231127,37.6,3;1,13,3,False,3,1,1,SL,s7,34,s,7,2,False,True,99,0
746,SBR08_231128,38.8,3;2,5,1,False,1,1,0,SL,s7,1,s,7,2,False,False,1,1
747,SBDM11_231128,36.63333333,3;0,9,4,False,4,0,0,SL,s7,2,s,7,2,True,True,2,2
748,SBGC04_231128,40.76666667,3;4,13,4,False,4,0,1,SL,s7,2,s,7,2,True,True,2,2
749,SBSD13_231129,51.96666667,4;3,6,CP,True,,0,1,SL,s7,7,s,7,2,False,,99,0
750,FLL01_231204,50.6,4;2,20,CP,True,,1,1,SL,s7,2,s,7,2,True,,2,2
751,CCSZ05_240116,50.63333333,4;2,18,CP,True,,1,0,SL,s7,2,s,7,2,True,,2,2
752,CCHH15_240117,35.63333333,2;11,2,2,False,2,1,1,SL,s7,1,s,7,2,False,True,1,1
753,CCL02_240117,32.8,2;8,4,3,False,3,0,1,SL,s7,34,s,7,2,False,True,99,0
754,CCAH14_240117,62.53333333,5;2,30,CP,True,,1,0,SL,s7,3,s,7,2,False,,3,3
755,CCAA11_240117,49.83333333,4;1,19,CP,True,,0,0,SL,s7,2,s,7,2,True,,2,2
756,CCIR04_240117,39.33333333,3;3,15,CP,True,,1,1,SL,s7,1,s,7,2,False,,1,1
757,CHJ01_240129,63.53333333,5;3,89,CP,True,,0,1,SL,s7,2,s,7,2,True,,2,2
758,CHRT03_240129,62.16666667,5;2,14,CP,True,,1,0,SL,s7,99,s,7,2,False,,99,0
759,LHLF8_240325,37.13333333,3;1,,0,False,0,0,1,SH,s7,11,s,7,2,False,False,99,0
760,LHS13_240325,47.26666667,3;11,,2,False,2,1,0,SH,s7,2,s,7,2,True,True,2,2
761,LHM09_240325,35.36666667,2;11,,3,False,3,0,1,SH,s7,6,s,7,2,False,True,6,6
762,LHW15_240325,39.0,3;3,,4,False,4,1,0,SH,s7,1,s,7,2,False,True,1,1
763,TEL04_240327,37.96666667,3;1,,1,False,1,0,1,SH,s7,4,s,7,2,False,False,4,4
764,TEMM02_240327,49.6,4;1,15,CP,True,,1,0,SH,s7,2,s,7,2,True,,2,2
765,TEKJ05_240327,61.46666667,5;1,26,CP,True,,1,0,SH,s7,2,s,7,2,True,,2,2
766,LHBT03_240328,47.43333333,3;11,4,3,False,3,1,1,SH,s7,1,s,7,2,False,True,1,1
767,LHHMM07_240328,51.5,4;3,9,CP,True,,1,0,SH,s7,3,s,7,2,False,,3,3
768,LHB17_240328,47.8,3;11,39,CP,True,,1,1,SH,s7,2,s,7,2,True,,2,2
769,BFBM19_240402,52.8,4;4,8,2,False,2,1,0,SH,s7,1,s,7,2,False,True,1,1
770,ACURF08_240405,47.23333333,3;11,2,1,False,1,1,1,SH,s7,2,s,7,2,True,False,2,2
771,ACUHG14_240405,55.63333333,4;7,5,2,False,2,0,1,SH,s7,3,s,7,2,False,True,3,3
772,ACUT19_240405,38.46666667,3;2,12,4,False,4,1,0,SH,s7,16,s,7,2,False,True,99,0
773,ACUM37_240405,47.43333333,3;11,11,CP,True,,0,1,SH,s7,2,s,7,2,True,,2,2
774,ACUJV12_240405,56.16666667,4;8,12,CP,True,,0,1,SH,s7,2,s,7,2,True,,2,2
775,PDR18_240408,36.26666667,3;0,4,0,False,0,0,1,SH,s7,2,s,7,2,True,False,2,2
776,PDCT09_240408,35.7,2;11,3,1,False,1,0,1,SH,s7,4,s,7,2,False,False,4,4
