,id,age,ym,hc,kl,CP,kl_numeric,cd1,cd2,exp,trial,response,trialType,sectionTrial,expected,correct,suf,resp,response_trunc
2666,FLEK03_230722,60.1,5;0,29,CP,True,,1,1,LZ,m5,2,m,5,2,True,,2,2
2667,ADR08_230724,44.8,3;8,12,3,False,3,0,1,LZ,m5,2,m,5,2,True,True,2,2
2668,ADL06_230724,45.03333333,3;9,12,3,False,3,1,0,LZ,m5,2,m,5,2,True,True,2,2
2669,ADM05_230724,49.43333333,4;1,12,CP,True,,0,0,LZ,m5,2,m,5,2,True,,2,2
2670,ADE02_230724,69.43333333,5;9,18,CP,True,,0,0,LZ,m5,2,m,5,2,True,,2,2
2671,ADA03_230724,64.5,5;4,21,CP,True,,1,1,LZ,m5,2,m,5,2,True,,2,2
2672,FLBR01_230803,63.86,5;3,43,CP,True,,0,0,LZ,m5,2,m,5,2,True,,2,2
2673,FLGK02_230803,66.66,5;6,29,CP,True,,1,1,LZ,m5,2,m,5,2,True,,2,2
2674,FLB01_230831,43.83333333,3;7,6,3,False,3,0,0,SL,m5,2,m,5,2,True,True,2,2
2675,FLZK01_230902,24.16666667,2;0,1,2,False,2,1,1,LZ,m5,1,m,5,2,False,True,1,1
2676,FLMC02_230902,52.13333333,4;4,14,4,False,4,0,0,LZ,m5,1,m,5,2,False,True,1,1
2677,FLR03_230902,83.76666667,6;11,100,CP,True,,1,1,LZ,m5,2,m,5,2,True,,2,2
2678,FLE04_230902,56.73333333,4;8,29,CP,True,,0,0,LZ,m5,2,m,5,2,True,,2,2
2679,FLA06_231003,56.46666667,4;8,7,3,False,3,1,0,SL,m5,2,m,5,2,True,True,2,2
2680,FLE03_231003,37.96666667,3;1,11,6,True,,1,0,SL,m5,8,m,5,2,False,,99,0
2681,FLA04_231003,40.5,3;4,12,CP,True,,0,1,SL,m5,5,m,5,2,False,,5,5
2682,FLJ05_231003,65.7,5;5,100,CP,True,,1,1,SL,m5,2,m,5,2,True,,2,2
2683,FLV07_231003,67.36666667,5;7,20,CP,True,,1,1,SL,m5,2,m,5,2,True,,2,2
2684,FLH04_231005,46.06666667,3;10,7,2,False,2,0,1,SL,m5,3,m,5,2,False,True,3,3
2685,FLG01_231005,65.56666667,5;5,20,CP,True,,1,1,SL,m5,2,m,5,2,True,,2,2
2686,FLJ02_231005,70.16666667,5;10,30,CP,True,,0,0,SL,m5,2,m,5,2,True,,2,2
2687,FLCP01_231011,44.06666667,3;8,8,2,False,2,0,0,SL,m5,8,m,5,2,False,True,99,0
2688,FLAD01_231018,65.03333333,5;5,100,CP,True,,1,1,SL,m5,2,m,5,2,True,,2,2
2689,FLF01_231023,63.06666667,5;3,12,6,True,,0,1,SL,m5,2,m,5,2,True,,2,2
2690,FLE01_231024,74.46666667,6;2,100,CP,True,,1,0,SL,m5,3,m,5,2,False,,3,3
2691,FLK01_231108,33.4,2;9,6,2,False,2,0,0,SL,m5,1,m,5,2,False,True,1,1
2692,FLM04_231108,58.36666667,4;10,10,CP,True,,1,0,SL,m5,2,m,5,2,True,,2,2
2693,FLL01_231120,53.43333333,4;5,39,CP,True,,0,0,SL,m5,1,m,5,2,False,,1,1
2694,FlL02_231120,71.43,5;11,15,CP,True,,0,0,SL,m5,3,m,5,2,False,,3,3
2695,SBCP06_231127,37.6,3;1,13,3,False,3,1,1,SL,m5,35,m,5,2,False,True,99,0
2696,SBR08_231128,38.8,3;2,5,1,False,1,1,0,SL,m5,1,m,5,2,False,False,1,1
2697,SBDM11_231128,36.63333333,3;0,9,4,False,4,0,0,SL,m5,2,m,5,2,True,True,2,2
2698,SBGC04_231128,40.76666667,3;4,13,4,False,4,0,1,SL,m5,2,m,5,2,True,True,2,2
2699,SBSD13_231129,51.96666667,4;3,6,CP,True,,0,1,SL,m5,2,m,5,2,True,,2,2
2700,FLL01_231204,50.6,4;2,20,CP,True,,1,1,SL,m5,2,m,5,2,True,,2,2
2701,CCSZ05_240116,50.63333333,4;2,18,CP,True,,1,0,SL,m5,2,m,5,2,True,,2,2
2702,CCHH15_240117,35.63333333,2;11,2,2,False,2,1,1,SL,m5,3,m,5,2,False,True,3,3
2703,CCL02_240117,32.8,2;8,4,3,False,3,0,1,SL,m5,2,m,5,2,True,True,2,2
2704,CCAH14_240117,62.53333333,5;2,30,CP,True,,1,0,SL,m5,2,m,5,2,True,,2,2
2705,CCAA11_240117,49.83333333,4;1,19,CP,True,,0,0,SL,m5,2,m,5,2,True,,2,2
2706,CCIR04_240117,39.33333333,3;3,15,CP,True,,1,1,SL,m5,11,m,5,2,False,,99,0
2707,CHJ01_240129,63.53333333,5;3,89,CP,True,,0,1,SL,m5,2,m,5,2,True,,2,2
2708,CHRT03_240129,62.16666667,5;2,14,CP,True,,1,0,SL,m5,38,m,5,2,False,,99,0
2709,LHLF8_240325,37.13333333,3;1,,0,False,0,0,1,SH,m5,1,m,5,2,False,False,1,1
2710,LHS13_240325,47.26666667,3;11,,2,False,2,1,0,SH,m5,8,m,5,2,False,True,99,0
2711,LHM09_240325,35.36666667,2;11,,3,False,3,0,1,SH,m5,2,m,5,2,True,True,2,2
2712,LHW15_240325,39.0,3;3,,4,False,4,1,0,SH,m5,1,m,5,2,False,True,1,1
2713,TEL04_240327,37.96666667,3;1,,1,False,1,0,1,SH,m5,2,m,5,2,True,False,2,2
2714,TEMM02_240327,49.6,4;1,15,CP,True,,1,0,SH,m5,2,m,5,2,True,,2,2
2715,TEKJ05_240327,61.46666667,5;1,26,CP,True,,1,0,SH,m5,6,m,5,2,False,,6,6
2716,LHBT03_240328,47.43333333,3;11,4,3,False,3,1,1,SH,m5,2,m,5,2,True,True,2,2
2717,LHHMM07_240328,51.5,4;3,9,CP,True,,1,0,SH,m5,2,m,5,2,True,,2,2
2718,LHB17_240328,47.8,3;11,39,CP,True,,1,1,SH,m5,2,m,5,2,True,,2,2
2719,BFBM19_240402,52.8,4;4,8,2,False,2,1,0,SH,m5,2,m,5,2,True,True,2,2
2720,ACURF08_240405,47.23333333,3;11,2,1,False,1,1,1,SH,m5,2,m,5,2,True,False,2,2
2721,ACUHG14_240405,55.63333333,4;7,5,2,False,2,0,1,SH,m5,2,m,5,2,True,True,2,2
2722,ACUT19_240405,38.46666667,3;2,12,4,False,4,1,0,SH,m5,2,m,5,2,True,True,2,2
2723,ACUM37_240405,47.43333333,3;11,11,CP,True,,0,1,SH,m5,2,m,5,2,True,,2,2
2724,ACUJV12_240405,56.16666667,4;8,12,CP,True,,0,1,SH,m5,2,m,5,2,True,,2,2
2725,PDR18_240408,36.26666667,3;0,4,0,False,0,0,1,SH,m5,4,m,5,2,False,False,4,4
2726,PDCT09_240408,35.7,2;11,3,1,False,1,0,1,SH,m5,5,m,5,2,False,False,5,5
2727,PDNM28_240408,34.96666667,2;10,8,1,False,1,0,1,SH,m5,3,m,5,2,False,False,3,3
2728,PDIL11_240408,37.76666667,3;1,,2,False,2,0,1,SH,m5,2,m,5,2,True,True,2,2
2729,PDJ15_240408,47.6,3;11,,CP,True,,0,1,SH,m5,2,m,5,2,True,,2,2
2730,PDOW08_240408,46.33333333,3;10,20,CP,True,,0,1,SH,m5,2,m,5,2,True,,2,2
2731,ACOLL11_240409,43.16666667,3;7,4,2,False,2,1,1,SH,m5,3,m,5,2,False,True,3,3
2732,ACOJ10_240409,40.13333333,3;4,,3,False,3,0,1,SH,m5,2,m,5,2,True,True,2,2
2733,ACOOC14_240409,47.26666667,3;11,9,3,False,3,0,1,SH,m5,2,m,5,2,True,True,2,2
2734,ACOCH17_240409,47.26666667,3;11,12,3,False,3,0,1,SH,m5,2,m,5,2,True,True,2,2
2735,ACOBC08_240409,42.26666667,3;6,12,CP,True,,0,1,SH,m5,2,m,5,2,True,,2,2
2736,BFCS12_240410,44.76666667,3;8,16,3,False,3,1,1,SH,m5,3,m,5,2,False,True,3,3
2737,BFWT33_240410,51.8,4;3,10,CP,True,,1,0,SH,m5,2,m,5,2,True,,2,2
2738,GDTT10_240411,41.23333333,3;5,,1,False,1,1,0,SH,m5,1,m,5,2,False,False,1,1
2739,GDPW02_240411,34.73333333,2;10,,2,False,2,1,1,SH,m5,4,m,5,2,False,True,4,4
2740,GDRP07_240411,46.3,3;10,9,3,False,3,1,1,SH,m5,1,m,5,2,False,True,1,1
2741,GDSB08_240411,40.1,3;4,14,3,False,3,1,0,SH,m5,2,m,5,2,True,True,2,2
2742,GDFK12_240411,52.86666667,4;4,7,3,False,3,1,0,SH,m5,1,m,5,2,False,True,1,1
2743,GDMS11_240411,38.16666667,3;2,4,3,False,3,1,1,SH,m5,2,m,5,2,True,True,2,2
2744,GDHW03_240411,54.16666667,4;6,10,4,False,4,1,1,SH,m5,3,m,5,2,False,True,3,3
2745,GDL05_240411,43.23333333,3;7,12,CP,True,,0,1,SH,m5,2,m,5,2,True,,2,2
2746,ACOM13_240412,54.33333333,4;6,12,3,False,3,1,1,SH,m5,2,m,5,2,True,True,2,2
2747,ACOCG07_240412,49.36666667,4;1,14,CP,True,,1,0,SH,m5,1,m,5,2,False,,1,1
2748,BBL02_240722,36.76666667,3;0,10,3,False,3,1,0,SL,m5,1,m,5,2,False,True,1,1
2749,BBKH09_240722,31.5,2;7,,4,False,4,1,0,SL,m5,2,m,5,2,True,True,2,2
2750,BBOI05_240722,53.5,4;5,9,CP,True,,0,1,SL,m5,2,m,5,2,True,,2,2
2751,MOC2MB15_240729,58.03333333,4;10,,CP,True,,0,0,SL,m5,2,m,5,2,True,,2,2
2752,KAAA04_240826,57.63333333,4;9,,CP,True,,0,1,SL,m5,2,m,5,2,True,,2,2
2753,KAJC03_240826,48.46666667,4;0,,0,False,0,1,0,SL,m5,21,m,5,2,False,False,99,0
2754,PVBB01_241021,47.8,3;11,9,2,False,2,1,0,SH,m5,2,m,5,2,True,True,2,2
2755,FLLP01_20250107,57.6,4;9,29,CP,True,,1,1,SH,m5,2,m,5,2,True,,2,2
2756,FLLE02_20250107,55.16666667,4;7,20,CP,True,,1,0,SH,m5,2,m,5,2,True,,2,2
2757,FLLD03_20250107,42.56666667,3;6,14,CP,True,,0,0,SH,m5,1,m,5,2,False,,1,1
2758,FLLM04_20250107,47.1,3;11,11,2,False,2,1,0,SH,m5,2,m,5,2,True,True,2,2
2759,FLLJ05_20250107,49.36666667,4;1,17,CP,True,,0,0,SH,m5,9,m,5,2,False,,99,0
2760,ISEJ5_230320,31.33333333,2;7,9,2,False,2,0,0,SH,m6,3,m,6,4,False,False,3,3
2761,PDBR7_230321,46.53333333,3;10,13,2,False,2,1,1,SH,m6,2,m,6,4,False,False,2,2
2762,PDSN3_230321,36.4,3;0,5,3,False,3,0,0,SH,m6,2,m,6,4,False,False,2,2
2763,PDFB8_230321,45.93333333,3;9,29,CP,True,,0,0,SH,m6,3,m,6,4,False,,3,3
2764,PDKB12_230321,56.56666667,4;8,12,CP,True,,0,1,SH,m6,2,m,6,4,False,,2,2
2765,PDBN17_230321,52.8,4;4,28,CP,True,,1,0,SH,m6,2,m,6,4,False,,2,2
2766,PDAB2_230323,36.03333333,3;0,4,2,False,2,0,0,SH,m6,1,m,6,4,False,False,1,1
2767,PDC9_230323,42.46666667,3;6,10,4,False,4,0,0,SH,m6,2,m,6,4,False,True,2,2
2768,PDLO10_230323,50.63333333,4;2,11,CP,True,,0,1,SH,m6,4,m,6,4,True,,4,4
2769,PDA15_230323,55.33333333,4;7,12,CP,True,,1,0,SH,m6,2,m,6,4,False,,2,2
2770,ACUOS1_230324,39.16666667,3;3,4,2,False,2,0,0,SH,m6,2,m,6,4,False,False,2,2
2771,ACUJ13_230324,43.8,3;7,13,3,False,3,1,1,SH,m6,2,m,6,4,False,False,2,2
2772,ACUEJ5_230324,45.26666667,3;9,3,4,False,4,0,0,SH,m6,2,m,6,4,False,True,2,2
2773,ACUEW15_230324,46.36666667,3;10,17,CP,True,,1,0,SH,m6,4,m,6,4,True,,4,4
2774,ACUOY10_230324,53.8,4;5,49,CP,True,,0,1,SH,m6,4,m,6,4,True,,4,4
2775,ACOCW3_230328,57.16666667,4;9,10,CP,True,,0,0,UM,m6,4,m,6,4,True,,4,4
2776,ACOED15_230328,59.13333333,4;11,59,CP,True,,1,1,UM,m6,2,m,6,4,False,,2,2
2777,FCRK14_230330,49.4,4;1,10,3,False,3,0,0,UM,m6,2,m,6,4,False,False,2,2
2778,GDNW2_230331,36.73333333,3;0,,2,False,2,1,1,UM,m6,2,m,6,4,False,False,2,2
2779,UCVL4_230530,65.7,5;5,25,CP,True,,1,1,SH,m6,2,m,6,4,False,,2,2
2780,FLML01_230713,48.23,4;0,10,2,False,2,0,0,LZ,m6,3,m,6,4,False,False,3,3
2781,FLMM02_230713,42.26,3;6,13,3,False,3,0,0,LZ,m6,1,m,6,4,False,False,1,1
2782,FLE03_230713,67.33,5;7,100,CP,True,,0,0,LZ,m6,2,m,6,4,False,,2,2
2783,FLD01_230720,31.3,2;7,9,2,False,2,0,0,LZ,m6,4,m,6,4,True,False,4,4
2784,FLEB01_230722,69.06,5;9,26,CP,True,,1,1,LZ,m6,2,m,6,4,False,,2,2
2785,FLHM02_230722,83.2,6;11,40,CP,True,,0,0,LZ,m6,4,m,6,4,True,,4,4
2786,FLEK03_230722,60.1,5;0,29,CP,True,,1,1,LZ,m6,4,m,6,4,True,,4,4
2787,ADR08_230724,44.8,3;8,12,3,False,3,0,1,LZ,m6,2,m,6,4,False,False,2,2
2788,ADL06_230724,45.03333333,3;9,12,3,False,3,1,0,LZ,m6,2,m,6,4,False,False,2,2
2789,ADM05_230724,49.43333333,4;1,12,CP,True,,0,0,LZ,m6,2,m,6,4,False,,2,2
2790,ADE02_230724,69.43333333,5;9,18,CP,True,,0,0,LZ,m6,3,m,6,4,False,,3,3
2791,ADA03_230724,64.5,5;4,21,CP,True,,1,1,LZ,m6,4,m,6,4,True,,4,4
2792,FLBR01_230803,63.86,5;3,43,CP,True,,0,0,LZ,m6,4,m,6,4,True,,4,4
2793,FLGK02_230803,66.66,5;6,29,CP,True,,1,1,LZ,m6,4,m,6,4,True,,4,4
2794,FLB01_230831,43.83333333,3;7,6,3,False,3,0,0,SL,m6,2,m,6,4,False,False,2,2
2795,FLZK01_230902,24.16666667,2;0,1,2,False,2,1,1,LZ,m6,3,m,6,4,False,False,3,3
2796,FLMC02_230902,52.13333333,4;4,14,4,False,4,0,0,LZ,m6,2,m,6,4,False,True,2,2
2797,FLR03_230902,83.76666667,6;11,100,CP,True,,1,1,LZ,m6,4,m,6,4,True,,4,4
2798,FLE04_230902,56.73333333,4;8,29,CP,True,,0,0,LZ,m6,2,m,6,4,False,,2,2
2799,FLA06_231003,56.46666667,4;8,7,3,False,3,1,0,SL,m6,2,m,6,4,False,False,2,2
2800,FLE03_231003,37.96666667,3;1,11,6,True,,1,0,SL,m6,2,m,6,4,False,,2,2
2801,FLA04_231003,40.5,3;4,12,CP,True,,0,1,SL,m6,4,m,6,4,True,,4,4
2802,FLJ05_231003,65.7,5;5,100,CP,True,,1,1,SL,m6,4,m,6,4,True,,4,4
2803,FLV07_231003,67.36666667,5;7,20,CP,True,,1,1,SL,m6,4,m,6,4,True,,4,4
2804,FLH04_231005,46.06666667,3;10,7,2,False,2,0,1,SL,m6,4,m,6,4,True,False,4,4
2805,FLG01_231005,65.56666667,5;5,20,CP,True,,1,1,SL,m6,4,m,6,4,True,,4,4
2806,FLJ02_231005,70.16666667,5;10,30,CP,True,,0,0,SL,m6,2,m,6,4,False,,2,2
2807,FLCP01_231011,44.06666667,3;8,8,2,False,2,0,0,SL,m6,4,m,6,4,True,False,4,4
2808,FLAD01_231018,65.03333333,5;5,100,CP,True,,1,1,SL,m6,4,m,6,4,True,,4,4
2809,FLF01_231023,63.06666667,5;3,12,6,True,,0,1,SL,m6,4,m,6,4,True,,4,4
2810,FLE01_231024,74.46666667,6;2,100,CP,True,,1,0,SL,m6,4,m,6,4,True,,4,4
2811,FLK01_231108,33.4,2;9,6,2,False,2,0,0,SL,m6,1,m,6,4,False,False,1,1
2812,FLM04_231108,58.36666667,4;10,10,CP,True,,1,0,SL,m6,4,m,6,4,True,,4,4
2813,FLL01_231120,53.43333333,4;5,39,CP,True,,0,0,SL,m6,2,m,6,4,False,,2,2
2814,FlL02_231120,71.43,5;11,15,CP,True,,0,0,SL,m6,2,m,6,4,False,,2,2
2815,SBCP06_231127,37.6,3;1,13,3,False,3,1,1,SL,m6,2,m,6,4,False,False,2,2
2816,SBR08_231128,38.8,3;2,5,1,False,1,1,0,SL,m6,2,m,6,4,False,False,2,2
2817,SBDM11_231128,36.63333333,3;0,9,4,False,4,0,0,SL,m6,2,m,6,4,False,True,2,2
2818,SBGC04_231128,40.76666667,3;4,13,4,False,4,0,1,SL,m6,2,m,6,4,False,True,2,2
2819,SBSD13_231129,51.96666667,4;3,6,CP,True,,0,1,SL,m6,4,m,6,4,True,,4,4
2820,FLL01_231204,50.6,4;2,20,CP,True,,1,1,SL,m6,2,m,6,4,False,,2,2
2821,CCSZ05_240116,50.63333333,4;2,18,CP,True,,1,0,SL,m6,2,m,6,4,False,,2,2
2822,CCHH15_240117,35.63333333,2;11,2,2,False,2,1,1,SL,m6,3,m,6,4,False,False,3,3
2823,CCL02_240117,32.8,2;8,4,3,False,3,0,1,SL,m6,1,m,6,4,False,False,1,1
2824,CCAH14_240117,62.53333333,5;2,30,CP,True,,1,0,SL,m6,2,m,6,4,False,,2,2
2825,CCAA11_240117,49.83333333,4;1,19,CP,True,,0,0,SL,m6,4,m,6,4,True,,4,4
2826,CCIR04_240117,39.33333333,3;3,15,CP,True,,1,1,SL,m6,26,m,6,4,False,,99,0
2827,CHJ01_240129,63.53333333,5;3,89,CP,True,,0,1,SL,m6,2,m,6,4,False,,2,2
2828,CHRT03_240129,62.16666667,5;2,14,CP,True,,1,0,SL,m6,38,m,6,4,False,,99,0
2829,LHLF8_240325,37.13333333,3;1,,0,False,0,0,1,SH,m6,2,m,6,4,False,False,2,2
2830,LHS13_240325,47.26666667,3;11,,2,False,2,1,0,SH,m6,5,m,6,4,False,False,5,5
2831,LHM09_240325,35.36666667,2;11,,3,False,3,0,1,SH,m6,3,m,6,4,False,False,3,3
2832,LHW15_240325,39.0,3;3,,4,False,4,1,0,SH,m6,2,m,6,4,False,True,2,2
2833,TEL04_240327,37.96666667,3;1,,1,False,1,0,1,SH,m6,2,m,6,4,False,False,2,2
2834,TEMM02_240327,49.6,4;1,15,CP,True,,1,0,SH,m6,4,m,6,4,True,,4,4
2835,TEKJ05_240327,61.46666667,5;1,26,CP,True,,1,0,SH,m6,2,m,6,4,False,,2,2
2836,LHBT03_240328,47.43333333,3;11,4,3,False,3,1,1,SH,m6,4,m,6,4,True,False,4,4
2837,LHHMM07_240328,51.5,4;3,9,CP,True,,1,0,SH,m6,2,m,6,4,False,,2,2
2838,LHB17_240328,47.8,3;11,39,CP,True,,1,1,SH,m6,2,m,6,4,False,,2,2
2839,BFBM19_240402,52.8,4;4,8,2,False,2,1,0,SH,m6,7,m,6,4,False,False,99,0
2840,ACURF08_240405,47.23333333,3;11,2,1,False,1,1,1,SH,m6,3,m,6,4,False,False,3,3
2841,ACUHG14_240405,55.63333333,4;7,5,2,False,2,0,1,SH,m6,2,m,6,4,False,False,2,2
2842,ACUT19_240405,38.46666667,3;2,12,4,False,4,1,0,SH,m6,2,m,6,4,False,True,2,2
2843,ACUM37_240405,47.43333333,3;11,11,CP,True,,0,1,SH,m6,2,m,6,4,False,,2,2
2844,ACUJV12_240405,56.16666667,4;8,12,CP,True,,0,1,SH,m6,4,m,6,4,True,,4,4
2845,PDR18_240408,36.26666667,3;0,4,0,False,0,0,1,SH,m6,99,m,6,4,False,False,99,0
2846,PDCT09_240408,35.7,2;11,3,1,False,1,0,1,SH,m6,2,m,6,4,False,False,2,2
2847,PDNM28_240408,34.96666667,2;10,8,1,False,1,0,1,SH,m6,7,m,6,4,False,False,99,0
2848,PDIL11_240408,37.76666667,3;1,,2,False,2,0,1,SH,m6,2,m,6,4,False,False,2,2
2849,PDJ15_240408,47.6,3;11,,CP,True,,0,1,SH,m6,2,m,6,4,False,,2,2
2850,PDOW08_240408,46.33333333,3;10,20,CP,True,,0,1,SH,m6,2,m,6,4,False,,2,2
2851,ACOLL11_240409,43.16666667,3;7,4,2,False,2,1,1,SH,m6,7,m,6,4,False,False,99,0
2852,ACOJ10_240409,40.13333333,3;4,,3,False,3,0,1,SH,m6,2,m,6,4,False,False,2,2
2853,ACOOC14_240409,47.26666667,3;11,9,3,False,3,0,1,SH,m6,2,m,6,4,False,False,2,2
2854,ACOCH17_240409,47.26666667,3;11,12,3,False,3,0,1,SH,m6,2,m,6,4,False,False,2,2
2855,ACOBC08_240409,42.26666667,3;6,12,CP,True,,0,1,SH,m6,4,m,6,4,True,,4,4
2856,BFCS12_240410,44.76666667,3;8,16,3,False,3,1,1,SH,m6,2,m,6,4,False,False,2,2
2857,BFWT33_240410,51.8,4;3,10,CP,True,,1,0,SH,m6,2,m,6,4,False,,2,2
2858,GDTT10_240411,41.23333333,3;5,,1,False,1,1,0,SH,m6,3,m,6,4,False,False,3,3
2859,GDPW02_240411,34.73333333,2;10,,2,False,2,1,1,SH,m6,7,m,6,4,False,False,99,0
2860,GDRP07_240411,46.3,3;10,9,3,False,3,1,1,SH,m6,2,m,6,4,False,False,2,2
2861,GDSB08_240411,40.1,3;4,14,3,False,3,1,0,SH,m6,3,m,6,4,False,False,3,3
2862,GDFK12_240411,52.86666667,4;4,7,3,False,3,1,0,SH,m6,1,m,6,4,False,False,1,1
2863,GDMS11_240411,38.16666667,3;2,4,3,False,3,1,1,SH,m6,2,m,6,4,False,False,2,2
2864,GDHW03_240411,54.16666667,4;6,10,4,False,4,1,1,SH,m6,3,m,6,4,False,True,3,3
2865,GDL05_240411,43.23333333,3;7,12,CP,True,,0,1,SH,m6,2,m,6,4,False,,2,2
2866,ACOM13_240412,54.33333333,4;6,12,3,False,3,1,1,SH,m6,2,m,6,4,False,False,2,2
2867,ACOCG07_240412,49.36666667,4;1,14,CP,True,,1,0,SH,m6,2,m,6,4,False,,2,2
2868,BBL02_240722,36.76666667,3;0,10,3,False,3,1,0,SL,m6,2,m,6,4,False,False,2,2
2869,BBKH09_240722,31.5,2;7,,4,False,4,1,0,SL,m6,2,m,6,4,False,True,2,2
2870,BBOI05_240722,53.5,4;5,9,CP,True,,0,1,SL,m6,2,m,6,4,False,,2,2
2871,MOC2MB15_240729,58.03333333,4;10,,CP,True,,0,0,SL,m6,2,m,6,4,False,,2,2
2872,KAAA04_240826,57.63333333,4;9,,CP,True,,0,1,SL,m6,4,m,6,4,True,,4,4
2873,KAJC03_240826,48.46666667,4;0,,0,False,0,1,0,SL,m6,21,m,6,4,False,False,99,0
2874,PVBB01_241021,47.8,3;11,9,2,False,2,1,0,SH,m6,2,m,6,4,False,False,2,2
2875,FLLP01_20250107,57.6,4;9,29,CP,True,,1,1,SH,m6,2,m,6,4,False,,2,2
2876,FLLE02_20250107,55.16666667,4;7,20,CP,True,,1,0,SH,m6,2,m,6,4,False,,2,2
2877,FLLD03_20250107,42.56666667,3;6,14,CP,True,,0,0,SH,m6,2,m,6,4,False,,2,2
2878,FLLM04_20250107,47.1,3;11,11,2,False,2,1,0,SH,m6,3,m,6,4,False,False,3,3
2879,FLLJ05_20250107,49.36666667,4;1,17,CP,True,,0,0,SH,m6,2,m,6,4,False,,2,2
2880,ISEJ5_230320,31.33333333,2;7,9,2,False,2,0,0,SH,m7,2,m,7,2,True,True,2,2
2881,PDBR7_230321,46.53333333,3;10,13,2,False,2,1,1,SH,m7,2,m,7,2,True,True,2,2
2882,PDSN3_230321,36.4,3;0,5,3,False,3,0,0,SH,m7,2,m,7,2,True,True,2,2
2883,PDFB8_230321,45.93333333,3;9,29,CP,True,,0,0,SH,m7,4,m,7,2,False,,4,4
2884,PDKB12_230321,56.56666667,4;8,12,CP,True,,0,1,SH,m7,2,m,7,2,True,,2,2
2885,PDBN17_230321,52.8,4;4,28,CP,True,,1,0,SH,m7,2,m,7,2,True,,2,2
2886,PDAB2_230323,36.03333333,3;0,4,2,False,2,0,0,SH,m7,3,m,7,2,False,True,3,3
2887,PDC9_230323,42.46666667,3;6,10,4,False,4,0,0,SH,m7,6,m,7,2,False,True,6,6
2888,PDLO10_230323,50.63333333,4;2,11,CP,True,,0,1,SH,m7,2,m,7,2,True,,2,2
2889,PDA15_230323,55.33333333,4;7,12,CP,True,,1,0,SH,m7,2,m,7,2,True,,2,2
2890,ACUOS1_230324,39.16666667,3;3,4,2,False,2,0,0,SH,m7,2,m,7,2,True,True,2,2
2891,ACUJ13_230324,43.8,3;7,13,3,False,3,1,1,SH,m7,2,m,7,2,True,True,2,2
2892,ACUEJ5_230324,45.26666667,3;9,3,4,False,4,0,0,SH,m7,1,m,7,2,False,True,1,1
2893,ACUEW15_230324,46.36666667,3;10,17,CP,True,,1,0,SH,m7,2,m,7,2,True,,2,2
2894,ACUOY10_230324,53.8,4;5,49,CP,True,,0,1,SH,m7,4,m,7,2,False,,4,4
2895,ACOCW3_230328,57.16666667,4;9,10,CP,True,,0,0,UM,m7,2,m,7,2,True,,2,2
2896,ACOED15_230328,59.13333333,4;11,59,CP,True,,1,1,UM,m7,2,m,7,2,True,,2,2
2897,FCRK14_230330,49.4,4;1,10,3,False,3,0,0,UM,m7,1,m,7,2,False,True,1,1
2898,GDNW2_230331,36.73333333,3;0,,2,False,2,1,1,UM,m7,2,m,7,2,True,True,2,2
2899,UCVL4_230530,65.7,5;5,25,CP,True,,1,1,SH,m7,2,m,7,2,True,,2,2
2900,FLML01_230713,48.23,4;0,10,2,False,2,0,0,LZ,m7,2,m,7,2,True,True,2,2
2901,FLMM02_230713,42.26,3;6,13,3,False,3,0,0,LZ,m7,1,m,7,2,False,True,1,1
2902,FLE03_230713,67.33,5;7,100,CP,True,,0,0,LZ,m7,2,m,7,2,True,,2,2
2903,FLD01_230720,31.3,2;7,9,2,False,2,0,0,LZ,m7,2,m,7,2,True,True,2,2
2904,FLEB01_230722,69.06,5;9,26,CP,True,,1,1,LZ,m7,2,m,7,2,True,,2,2
2905,FLHM02_230722,83.2,6;11,40,CP,True,,0,0,LZ,m7,2,m,7,2,True,,2,2
2906,FLEK03_230722,60.1,5;0,29,CP,True,,1,1,LZ,m7,2,m,7,2,True,,2,2
2907,ADR08_230724,44.8,3;8,12,3,False,3,0,1,LZ,m7,2,m,7,2,True,True,2,2
2908,ADL06_230724,45.03333333,3;9,12,3,False,3,1,0,LZ,m7,2,m,7,2,True,True,2,2
2909,ADM05_230724,49.43333333,4;1,12,CP,True,,0,0,LZ,m7,2,m,7,2,True,,2,2
2910,ADE02_230724,69.43333333,5;9,18,CP,True,,0,0,LZ,m7,2,m,7,2,True,,2,2
2911,ADA03_230724,64.5,5;4,21,CP,True,,1,1,LZ,m7,2,m,7,2,True,,2,2
2912,FLBR01_230803,63.86,5;3,43,CP,True,,0,0,LZ,m7,2,m,7,2,True,,2,2
2913,FLGK02_230803,66.66,5;6,29,CP,True,,1,1,LZ,m7,2,m,7,2,True,,2,2
2914,FLB01_230831,43.83333333,3;7,6,3,False,3,0,0,SL,m7,2,m,7,2,True,True,2,2
2915,FLZK01_230902,24.16666667,2;0,1,2,False,2,1,1,LZ,m7,2,m,7,2,True,True,2,2
2916,FLMC02_230902,52.13333333,4;4,14,4,False,4,0,0,LZ,m7,1,m,7,2,False,True,1,1
2917,FLR03_230902,83.76666667,6;11,100,CP,True,,1,1,LZ,m7,2,m,7,2,True,,2,2
2918,FLE04_230902,56.73333333,4;8,29,CP,True,,0,0,LZ,m7,2,m,7,2,True,,2,2
2919,FLA06_231003,56.46666667,4;8,7,3,False,3,1,0,SL,m7,1,m,7,2,False,True,1,1
